               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.027972,            0.011458,                   0,             0.97819,             0.97826,             0.98834,             0.61455,            0.024042,             0.01183,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.028066,            0.011616,                   0,             0.97826,             0.97817,             0.98764,             0.57371,            0.028094,            0.011784,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.029337,            0.010991,                   0,             0.97826,              0.9782,              0.9882,             0.62017,            0.024773,            0.011558,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.026506,            0.010898,                   0,             0.95652,             0.95645,             0.94822,             0.59276,            0.025344,            0.011671,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.024239,            0.010428,                   0,             0.97826,             0.97822,             0.98181,             0.61598,            0.026333,            0.011599,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.026175,            0.011214,                   0,             0.95675,             0.97826,             0.98083,             0.61744,            0.024393,            0.011665,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.024178,            0.011377,                   0,             0.95632,             0.95652,             0.94818,             0.55526,             0.02629,            0.011664,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.023039,            0.010695,                   0,             0.97826,             0.97813,              0.9882,             0.60442,            0.025535,            0.011676,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.023069,            0.010438,                   0,             0.97826,             0.97807,             0.98094,             0.62558,            0.025358,            0.011485,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.022689,            0.011365,                   0,             0.95645,             0.95652,              0.9444,               0.631,            0.023732,            0.011431,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.022203,             0.01088,                   0,             0.97826,             0.97818,             0.97226,             0.60741,            0.024567,            0.011409,                   0,            0.001585,            0.001585,            0.001585
                 172,             0.02225,            0.010527,                   0,             0.93616,             0.95652,             0.94279,             0.60228,            0.025225,            0.011371,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.023912,            0.010525,                   0,             0.95739,             0.97826,             0.98042,             0.62812,            0.023436,            0.011348,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.021973,            0.010779,                   0,             0.95744,             0.97816,             0.98969,             0.62367,            0.024703,            0.011375,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.022191,            0.010853,                   0,             0.95745,             0.97823,             0.98969,             0.63078,             0.02349,             0.01143,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.022331,            0.010443,                   0,             0.95555,             0.93478,             0.95129,              0.6166,            0.023864,            0.011572,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.023883,            0.010838,                   0,             0.97774,             0.95652,             0.98624,              0.6284,            0.024214,            0.011654,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.022037,             0.01111,                   0,             0.95536,             0.93478,             0.94069,             0.60751,            0.024894,            0.011664,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.021835,            0.010012,                   0,             0.95555,             0.93478,             0.95139,             0.59907,             0.02431,            0.011593,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.021265,            0.010263,                   0,             0.97778,             0.95651,             0.98801,             0.62891,            0.024457,            0.011516,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.021958,            0.011586,                   0,             0.95538,             0.93478,             0.95486,             0.62389,            0.023825,            0.011417,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.021289,            0.010833,                   0,             0.95724,             0.97826,             0.98896,             0.62369,            0.023544,            0.011324,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.021117,           0.0096499,                   0,             0.93615,             0.95652,             0.95738,             0.61931,            0.023439,             0.01124,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.020039,            0.011111,                   0,             0.93616,             0.95639,             0.95806,             0.63729,            0.023419,            0.011172,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.020544,            0.010317,                   0,             0.93609,             0.95652,             0.95989,             0.63535,            0.022912,            0.011136,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.020122,           0.0095622,                   0,             0.95743,             0.97826,             0.99017,             0.62457,            0.023171,            0.011095,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.023665,            0.010646,                   0,             0.95614,             0.95652,             0.96118,             0.62872,            0.023177,            0.011031,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.021258,            0.010071,                   0,             0.95627,             0.95652,             0.95884,             0.63749,            0.023144,            0.010976,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.019737,           0.0096957,                   0,             0.95635,             0.95652,             0.95802,             0.63258,            0.023024,             0.01093,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.023374,            0.010422,                   0,              0.9564,             0.95652,             0.95787,             0.62125,            0.023085,            0.010877,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.020356,            0.011139,                   0,             0.97817,             0.97826,              0.9913,              0.6326,            0.022889,            0.010838,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.021377,           0.0099381,                   0,             0.97826,             0.97812,             0.99166,             0.63206,            0.023068,            0.010842,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.019459,            0.010076,                   0,             0.97826,             0.97825,             0.99166,             0.63291,            0.023096,            0.010837,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.019353,           0.0095653,                   0,             0.95652,             0.95642,             0.95773,             0.62333,            0.023201,            0.010846,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.019504,           0.0099477,                   0,             0.95651,             0.95634,             0.95773,             0.63024,            0.023295,             0.01086,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.018705,           0.0095963,                   0,             0.95651,             0.95635,             0.95822,             0.62593,            0.023164,            0.010848,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,             0.01853,            0.010047,                   0,             0.95651,             0.95652,             0.95822,             0.62719,            0.022975,             0.01084,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.019246,            0.010213,                   0,              0.9565,             0.95652,             0.95753,             0.63622,            0.022962,            0.010821,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.020694,            0.010366,                   0,             0.95636,             0.95652,              0.9572,             0.63216,            0.023072,            0.010804,                   0,            0.000199,            0.000199,            0.000199
