               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.033204,            0.010206,            0.008443,             0.98097,             0.83083,             0.91599,             0.51673,            0.033889,            0.010688,            0.015139,           0.0025255,           0.0025255,           0.0025255
                 153,            0.037288,            0.010475,            0.007223,             0.88114,             0.89583,             0.92482,              0.5436,            0.032958,            0.010634,            0.015931,            0.002476,            0.002476,            0.002476
                 154,            0.035295,            0.010146,            0.006919,               0.896,             0.92427,             0.93385,             0.54295,            0.034191,            0.010571,            0.015679,           0.0024265,           0.0024265,           0.0024265
                 155,            0.032918,            0.010996,           0.0075764,             0.94186,             0.87603,              0.9451,             0.56088,            0.033478,            0.010579,            0.014943,            0.002377,            0.002377,            0.002377
                 156,            0.030109,           0.0097612,           0.0078425,             0.92203,             0.89649,             0.94428,             0.54609,            0.033742,            0.010618,            0.015299,           0.0023275,           0.0023275,           0.0023275
                 157,            0.030949,           0.0099294,           0.0075796,             0.92422,             0.89157,              0.9451,              0.5373,            0.033586,            0.010579,            0.015607,            0.002278,            0.002278,            0.002278
                 158,            0.031563,           0.0097726,           0.0068951,             0.92487,             0.89266,             0.93914,             0.56578,            0.033313,            0.010671,            0.015417,           0.0022285,           0.0022285,           0.0022285
                 159,            0.030338,             0.01001,           0.0071506,             0.92726,             0.90972,             0.94662,             0.61032,            0.031271,            0.010624,            0.014479,            0.002179,            0.002179,            0.002179
                 160,            0.029479,           0.0095154,           0.0067238,             0.92913,             0.90028,             0.94516,             0.57825,            0.032185,            0.010549,            0.013936,           0.0021295,           0.0021295,           0.0021295
                 161,             0.03161,            0.010436,           0.0061285,             0.94798,             0.89591,             0.94834,              0.5948,            0.032083,            0.010443,            0.013313,             0.00208,             0.00208,             0.00208
                 162,            0.032294,           0.0097892,           0.0074392,             0.96789,             0.87381,             0.95155,             0.61179,            0.031875,            0.010398,            0.012735,           0.0020305,           0.0020305,           0.0020305
                 163,            0.028677,           0.0097434,           0.0062449,             0.94704,             0.89412,             0.94949,             0.60933,            0.031304,            0.010311,            0.012173,            0.001981,            0.001981,            0.001981
                 164,            0.028856,            0.010059,            0.007178,              0.9301,             0.90038,             0.94748,             0.61835,            0.030991,            0.010257,            0.012111,           0.0019315,           0.0019315,           0.0019315
                 165,            0.028753,           0.0098121,           0.0055286,             0.91416,             0.90623,             0.94693,             0.61309,             0.03089,            0.010247,            0.012917,            0.001882,            0.001882,            0.001882
                 166,            0.028176,           0.0091697,           0.0056451,              0.9289,             0.87577,             0.94392,             0.57308,            0.032658,            0.010307,            0.013803,           0.0018325,           0.0018325,           0.0018325
                 167,            0.029182,           0.0098238,           0.0059332,             0.93625,              0.8623,             0.94528,             0.57826,            0.031412,            0.010263,            0.014582,            0.001783,            0.001783,            0.001783
                 168,            0.026107,           0.0090499,           0.0053616,             0.91319,              0.8978,             0.95455,             0.59243,             0.03129,             0.01037,            0.015021,           0.0017335,           0.0017335,           0.0017335
                 169,            0.028725,           0.0092745,           0.0054415,             0.84494,             0.92278,             0.95432,             0.57435,            0.032327,            0.010428,             0.01577,            0.001684,            0.001684,            0.001684
                 170,            0.028107,            0.009543,           0.0055838,             0.87451,             0.90922,             0.95963,             0.58467,            0.032999,            0.010484,            0.015207,           0.0016345,           0.0016345,           0.0016345
                 171,            0.028057,           0.0095476,            0.005528,             0.89524,             0.90637,             0.94329,             0.56621,            0.032508,            0.010378,            0.014385,            0.001585,            0.001585,            0.001585
                 172,            0.027202,           0.0094965,           0.0053122,             0.96158,             0.88483,             0.93875,             0.52757,            0.032423,            0.010402,            0.013923,           0.0015355,           0.0015355,           0.0015355
                 173,            0.028825,           0.0094994,            0.005836,             0.96243,             0.89247,             0.94232,             0.58761,            0.030597,            0.010413,            0.013724,            0.001486,            0.001486,            0.001486
                 174,            0.024876,           0.0092758,           0.0055286,             0.96641,             0.88193,             0.94436,             0.58927,            0.030258,            0.010214,             0.01304,           0.0014365,           0.0014365,           0.0014365
                 175,            0.024744,            0.009566,           0.0047518,             0.95961,             0.88055,             0.94724,             0.59395,            0.030143,            0.010125,            0.012739,            0.001387,            0.001387,            0.001387
                 176,            0.024216,           0.0088648,           0.0054387,              0.9614,              0.8775,             0.94754,             0.59471,            0.030145,            0.010066,            0.012286,           0.0013375,           0.0013375,           0.0013375
                 177,            0.025652,            0.010184,            0.006187,             0.94545,             0.89704,             0.94805,             0.59996,            0.029542,            0.010074,            0.011854,            0.001288,            0.001288,            0.001288
                 178,            0.024859,           0.0095032,           0.0053401,             0.96271,             0.89042,             0.94852,             0.59648,            0.029202,            0.010121,            0.011594,           0.0012385,           0.0012385,           0.0012385
                 179,            0.024108,            0.009022,           0.0069386,             0.96982,             0.89156,             0.95442,             0.60202,            0.029072,            0.010129,            0.011212,            0.001189,            0.001189,            0.001189
                 180,            0.024539,           0.0086076,           0.0053738,             0.97236,             0.89302,             0.96522,             0.62292,            0.029113,             0.01012,            0.011258,           0.0011395,           0.0011395,           0.0011395
                 181,             0.02368,           0.0091128,           0.0050389,             0.93899,             0.92061,             0.96189,             0.62821,             0.02839,            0.010012,             0.01231,             0.00109,             0.00109,             0.00109
                 182,            0.024236,           0.0087711,           0.0053849,              0.9357,             0.92338,             0.95864,             0.62318,            0.028855,           0.0099799,            0.012994,           0.0010405,           0.0010405,           0.0010405
                 183,            0.024136,           0.0086916,           0.0048681,             0.93883,             0.92441,             0.95692,             0.62358,            0.028876,           0.0099651,            0.013582,            0.000991,            0.000991,            0.000991
                 184,             0.02296,           0.0091298,           0.0044093,             0.93738,             0.92456,             0.94432,             0.62976,            0.028271,           0.0099057,            0.014285,           0.0009415,           0.0009415,           0.0009415
                 185,            0.024365,           0.0093494,           0.0055554,             0.93573,             0.92456,             0.94413,             0.63348,            0.028192,            0.009875,            0.014629,            0.000892,            0.000892,            0.000892
                 186,            0.022482,           0.0094992,           0.0047443,             0.94032,             0.92459,             0.94823,             0.64224,            0.028344,           0.0099014,            0.014292,           0.0008425,           0.0008425,           0.0008425
                 187,            0.023407,           0.0089077,           0.0063085,             0.94638,             0.92579,             0.94861,             0.63791,            0.028259,           0.0099108,            0.013806,            0.000793,            0.000793,            0.000793
                 188,            0.022638,           0.0092475,           0.0048656,              0.9767,             0.92666,             0.95342,             0.62852,             0.02839,           0.0099149,             0.01378,           0.0007435,           0.0007435,           0.0007435
                 189,            0.021812,           0.0088771,           0.0045417,             0.95155,             0.92501,             0.94727,             0.61986,            0.028319,           0.0099027,            0.014095,            0.000694,            0.000694,            0.000694
                 190,            0.023045,           0.0088781,           0.0048967,             0.94013,             0.92457,             0.94675,             0.62073,            0.028536,           0.0098812,            0.014291,           0.0006445,           0.0006445,           0.0006445
                 191,            0.021638,           0.0093312,           0.0042231,             0.94027,             0.92458,              0.9427,             0.61063,            0.028401,           0.0098294,            0.014132,            0.000595,            0.000595,            0.000595
                 192,            0.021019,            0.009056,           0.0040063,              0.9423,             0.92493,             0.94321,             0.62616,            0.028459,           0.0097811,            0.013975,           0.0005455,           0.0005455,           0.0005455
                 193,            0.021255,           0.0085425,           0.0036201,             0.94413,             0.92719,             0.94513,             0.63435,            0.028316,           0.0097557,            0.013514,            0.000496,            0.000496,            0.000496
                 194,            0.022905,           0.0090722,           0.0052693,              0.9575,             0.91437,             0.94865,              0.6289,            0.028501,           0.0097629,            0.013125,           0.0004465,           0.0004465,           0.0004465
                 195,            0.021384,           0.0090498,           0.0043999,             0.93851,             0.92868,             0.94802,             0.62591,            0.028253,           0.0097716,            0.012759,            0.000397,            0.000397,            0.000397
                 196,            0.021231,           0.0094617,           0.0046473,             0.93934,             0.92825,             0.94802,             0.62632,            0.028324,            0.009779,            0.012539,           0.0003475,           0.0003475,           0.0003475
                 197,            0.021789,           0.0088226,           0.0043216,              0.9513,             0.91581,             0.94827,             0.63344,            0.028293,           0.0097789,             0.01234,            0.000298,            0.000298,            0.000298
                 198,            0.020153,           0.0090677,           0.0034176,             0.93525,             0.92914,              0.9483,              0.6145,            0.028547,           0.0097931,            0.012265,           0.0002485,           0.0002485,           0.0002485
                 199,            0.020916,           0.0098356,           0.0051876,             0.95427,             0.91583,             0.95204,             0.62687,            0.028561,           0.0097928,            0.012407,            0.000199,            0.000199,            0.000199
